GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A0A2K5RDV1	TERT	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O14746|ensembl:ENSP00000309572	2715852	Ensembl		P
UniProtKB	A0A2K5REF9	A0A2K5REF9	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O15151|ensembl:ENSP00000356150	2715852	Ensembl		P
UniProtKB	A0A2K5RH70	A0A2K5RH70	involved_in	GO:0001666	response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00026704	2715852	UniProt		P
UniProtKB	A0A2K5RH86	A0A2K5RH86	involved_in	GO:0001666	response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00026704	2715852	UniProt		P
UniProtKB	A0A2K5RHL2	A0A2K5RHL2	involved_in	GO:0001666	response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00026704	2715852	UniProt		P
UniProtKB	A0A2K5RHQ7	A0A2K5RHQ7	involved_in	GO:0001666	response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00026704	2715852	UniProt		P
UniProtKB	A0A2K5RHS4	VHL	involved_in	GO:0061428	negative regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P40337|ensembl:ENSP00000256474	2715852	Ensembl		P
UniProtKB	A0A2K5RI38	PSMA4	involved_in	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00025571	2715852	UniProt		P
UniProtKB	A0A2K5RI65	PSMA4	involved_in	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00025571	2715852	UniProt		P
UniProtKB	A0A2K5RIK6	CAV1	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P49817|ensembl:ENSMUSP00000007799	2715852	Ensembl		P
UniProtKB	A0A2K5RJD7	LOXL2	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P58022|ensembl:ENSMUSP00000022660	2715852	Ensembl		P
UniProtKB	A0A2K5RL06	OPRD1	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P41143|ensembl:ENSP00000234961	2715852	Ensembl		P
UniProtKB	A0A2K5RL39	A0A2K5RL39	involved_in	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00025571	2715852	UniProt		P
UniProtKB	A0A2K5RL61	A0A2K5RL61	involved_in	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00025571	2715852	UniProt		P
UniProtKB	A0A2K5RL64	FMN2	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9NZ56|ensembl:ENSP00000318884	2715852	Ensembl		P
UniProtKB	A0A2K5RLN8	RGCC	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9H4X1|ensembl:ENSP00000368664	2715852	Ensembl		P
UniProtKB	A0A2K5RMI2	CPEB2	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7Z5Q1|ensembl:ENSP00000443985	2715852	Ensembl		P
UniProtKB	A0A2K5RMZ8	TP53	involved_in	GO:0061419	positive regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P02340|ensembl:ENSMUSP00000104298	2715852	Ensembl		P
UniProtKB	A0A2K5RMZ8	TP53	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P04637|ensembl:ENSP00000269305	2715852	Ensembl		P
UniProtKB	A0A2K5RMZ8	TP53	involved_in	GO:1990144	intrinsic apoptotic signaling pathway in response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P02340|ensembl:ENSMUSP00000104298	2715852	Ensembl		P
UniProtKB	A0A2K5RNH4	USF1	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P22415|ensembl:ENSP00000357000	2715852	Ensembl		P
UniProtKB	A0A2K5RNX7	PSMA1	involved_in	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00025571	2715852	UniProt		P
UniProtKB	A0A2K5RP08	PSMA1	involved_in	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00025571	2715852	UniProt		P
UniProtKB	A0A2K5RP17	PSMA1	involved_in	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00025571	2715852	UniProt		P
UniProtKB	A0A2K5RP54	RBPJ	involved_in	GO:0061419	positive regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q06330|ensembl:ENSP00000347659	2715852	Ensembl		P
UniProtKB	A0A2K5RP63	MYC	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P01106|ensembl:ENSP00000478887	2715852	Ensembl		P
UniProtKB	A0A2K5RPP2	A0A2K5RPP2	involved_in	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00025571	2715852	UniProt		P
UniProtKB	A0A2K5RPP4	A0A2K5RPP4	involved_in	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00025571	2715852	UniProt		P
UniProtKB	A0A2K5RPT2	ALAS2	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P22557|ensembl:ENSP00000497236	2715852	Ensembl		P
UniProtKB	A0A2K5RQC1	A0A2K5RQC1	involved_in	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00025571	2715852	UniProt		P
UniProtKB	A0A2K5RR12	EPO	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P07321|ensembl:ENSMUSP00000106667	2715852	Ensembl		P
UniProtKB	A0A2K5RRA5	SMAD4	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q13485|ensembl:ENSP00000341551	2715852	Ensembl		P
UniProtKB	A0A2K5RRP0	P2RX2	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8K3P1|ensembl:ENSMUSP00000054233	2715852	Ensembl		P
UniProtKB	A0A2K5RRP9	CHRNB2	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P17787|ensembl:ENSP00000357461	2715852	Ensembl		P
UniProtKB	A0A2K5RUY0	NFE2L2	involved_in	GO:0061419	positive regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q16236|ensembl:ENSP00000380252	2715852	Ensembl		P
UniProtKB	A0A2K5RV69	BNIP3	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q12983|ensembl:ENSP00000357625	2715852	Ensembl		P
UniProtKB	A0A2K5RV69	BNIP3	involved_in	GO:1990144	intrinsic apoptotic signaling pathway in response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q12983|ensembl:ENSP00000357625	2715852	Ensembl		P
UniProtKB	A0A2K5RWF4	EPAS1	involved_in	GO:0001666	response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00026704	2715852	UniProt		P
UniProtKB	A0A2K5RWI1	EPAS1	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99814|ensembl:ENSP00000263734	2715852	Ensembl		P
UniProtKB	A0A2K5RWI1	EPAS1	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97481|ensembl:ENSMUSP00000024954	2715852	Ensembl		P
UniProtKB	A0A2K5RWI1	EPAS1	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99814|ensembl:ENSP00000263734	2715852	Ensembl		P
UniProtKB	A0A2K5RWI1	EPAS1	involved_in	GO:0001666	response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00026704	2715852	UniProt		P
UniProtKB	A0A2K5RX36	AGER	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q62151|ensembl:ENSMUSP00000015596	2715852	Ensembl		P
UniProtKB	A0A2K5RXK6	WDR83	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9DAJ4|ensembl:ENSMUSP00000091048	2715852	Ensembl		P
UniProtKB	A0A2K5RXP2	PPARD	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P35396|ensembl:ENSMUSP00000002320	2715852	Ensembl		P
UniProtKB	A0A2K5RZ19	NOTCH1	involved_in	GO:0061419	positive regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q01705|ensembl:ENSMUSP00000028288	2715852	Ensembl		P
UniProtKB	A0A2K5RZ39	ITPR2	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q14571|ensembl:ENSP00000370744	2715852	Ensembl		P
UniProtKB	A0A2K5S010	A0A2K5S010	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P25063|ensembl:ENSP00000475625	2715852	Ensembl		P
UniProtKB	A0A2K5S0R6	UBQLN1	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9UMX0|ensembl:ENSP00000365576	2715852	Ensembl		P
UniProtKB	A0A2K5S2T7	PSMA8	involved_in	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00025571	2715852	UniProt		P
UniProtKB	A0A2K5S428	ADAM17	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P78536|ensembl:ENSP00000309968	2715852	Ensembl		P
UniProtKB	A0A2K5S4I5	NPEPPS	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P55786|ensembl:ENSP00000320324	2715852	Ensembl		P
UniProtKB	A0A2K5S4N8	PIN1	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q13526|ensembl:ENSP00000247970	2715852	Ensembl		P
UniProtKB	A0A2K5S4Y3	EDNRA	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61614|ensembl:ENSMUSP00000034029	2715852	Ensembl		P
UniProtKB	A0A2K5S510	MYOCD	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8IZQ8|ensembl:ENSP00000401678	2715852	Ensembl		P
UniProtKB	A0A2K5S5T5	AJUBA	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q96IF1|ensembl:ENSP00000262713	2715852	Ensembl		P
UniProtKB	A0A2K5S782	ATF2	involved_in	GO:1990144	intrinsic apoptotic signaling pathway in response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P16951|ensembl:ENSMUSP00000058521	2715852	Ensembl		P
UniProtKB	A0A2K5S911	P4HB	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P07237|ensembl:ENSP00000327801	2715852	Ensembl		P
UniProtKB	A0A2K5S9P6	EGLN2	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q96KS0|ensembl:ENSP00000307080	2715852	Ensembl		P
UniProtKB	A0A2K5SBN4	KCNMA1	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q12791|ensembl:ENSP00000286628	2715852	Ensembl		P
UniProtKB	A0A2K5SBW1	EP300	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q09472|ensembl:ENSP00000263253	2715852	Ensembl		P
UniProtKB	A0A2K5SC27	PSMB9	involved_in	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00025571	2715852	UniProt		P
UniProtKB	A0A2K5SD46	UCP2	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P55851|ensembl:ENSP00000499695	2715852	Ensembl		P
UniProtKB	A0A2K5SES9	DPP4	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P27487|ensembl:ENSP00000353731	2715852	Ensembl		P
UniProtKB	A0A2K5SFJ2	MECP2	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z2D6|ensembl:ENSMUSP00000033770	2715852	Ensembl		P
UniProtKB	A0A2K5SG74	EGLN3	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9H6Z9|ensembl:ENSP00000250457	2715852	Ensembl		P
UniProtKB	A0A2K5SGK0	SCAP	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6GQT6|ensembl:ENSMUSP00000095953	2715852	Ensembl		P
UniProtKB	A0A2K5SH20	BNIP3L	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O60238|ensembl:ENSP00000370003	2715852	Ensembl		P
UniProtKB	A0A2K5SHA4	ANGPT4	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Y264|ensembl:ENSP00000371347	2715852	Ensembl		P
UniProtKB	A0A2K5SHS4	EGR1	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P08046|ensembl:ENSMUSP00000069616	2715852	Ensembl		P
UniProtKB	A0A2K5SHS4	EGR1	involved_in	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P08046|ensembl:ENSMUSP00000069616	2715852	Ensembl		P
UniProtKB	A0A2K5SHU5	SRF	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P11831|ensembl:ENSP00000265354	2715852	Ensembl		P
UniProtKB	A0A2K5SIM2	WTIP	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A6NIX2|ensembl:ENSP00000466953	2715852	Ensembl		P
UniProtKB	A0A2K5TIY4	A0A2K5TIY4	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P49817|ensembl:ENSMUSP00000007799	9595	Ensembl		P
UniProtKB	A0A2K5TJQ4	EGM_00908	involved_in	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00025571	9541	UniProt		P
UniProtKB	A0A2K5TL15	MDM4	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O15151|ensembl:ENSP00000356150	9541	Ensembl		P
UniProtKB	A0A2K5TN16	MYOCD	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8IZQ8|ensembl:ENSP00000401678	9541	Ensembl		P
UniProtKB	A0A2K5TPF7	ACAA2	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42765|ensembl:ENSP00000285093	9541	Ensembl		P
UniProtKB	A0A2K5TPI5	EGM_14735	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61614|ensembl:ENSMUSP00000034029	9541	Ensembl		P
UniProtKB	A0A2K5TPJ0	EDNRA	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61614|ensembl:ENSMUSP00000034029	9541	Ensembl		P
UniProtKB	A0A2K5TSM4	AGER	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q62151|ensembl:ENSMUSP00000015596	9541	Ensembl		P
UniProtKB	A0A2K5TSR9	SLC2A8	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JIF3|ensembl:ENSMUSP00000028129	9541	Ensembl		P
UniProtKB	A0A2K5TU23	ALKBH5	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6P6C2|ensembl:ENSP00000382091	9541	Ensembl		P
UniProtKB	A0A2K5TVQ9	SMAD3	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P84022|ensembl:ENSP00000332973	9541	Ensembl		P
UniProtKB	A0A2K5TVV3	RBPJ	involved_in	GO:0061419	positive regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q06330|ensembl:ENSP00000347659	9541	Ensembl		P
UniProtKB	A0A2K5TW58	ARNT2	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9HBZ2|ensembl:ENSP00000307479	9541	Ensembl		P
UniProtKB	A0A2K5TXY2	PSMA4	involved_in	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00025571	9541	UniProt		P
UniProtKB	A0A2K5TY04	PSMA4	involved_in	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00025571	9541	UniProt		P
UniProtKB	A0A2K5TZ10	EGM_00466	involved_in	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00025571	9541	UniProt		P
UniProtKB	A0A2K5TZD2	PML	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q60953|ensembl:ENSMUSP00000082816	9541	Ensembl		P
UniProtKB	A0A2K5TZD2	PML	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P29590|ensembl:ENSP00000268058	9541	Ensembl		P
UniProtKB	A0A2K5TZI7	EGM_01384	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P61812|ensembl:ENSP00000355897	9541	Ensembl		P
UniProtKB	A0A2K5U075	EGM_04079	involved_in	GO:1990144	intrinsic apoptotic signaling pathway in response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P16951|ensembl:ENSMUSP00000058521	9541	Ensembl		P
UniProtKB	A0A2K5U0M2	TAP1	involved_in	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00025571	9541	UniProt		P
UniProtKB	A0A2K5U0N1	EGM_06648	involved_in	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00025571	9541	UniProt		P
UniProtKB	A0A2K5U224	EGM_07827	involved_in	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00025571	9541	UniProt		P
UniProtKB	A0A2K5U252	PLOD1	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02809|ensembl:ENSP00000196061	9541	Ensembl		P
UniProtKB	A0A2K5U429	STOX1	involved_in	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6ZVD7|ensembl:ENSP00000298596	9541	Ensembl		P
UniProtKB	A0A2K5U4L8	EGM_16445	involved_in	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00025571	9541	UniProt		P
UniProtKB	A0A2K5U4M6	PSMB5	involved_in	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00025571	9541	UniProt		P
UniProtKB	A0A2K5U5J5	EDN1	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P22387|ensembl:ENSMUSP00000021796	9541	Ensembl		P
UniProtKB	A0A2K5UA38	NOS1	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P29475|ensembl:ENSP00000320758	9541	Ensembl		P
UniProtKB	A0A2K5UD90	CPEB2	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7Z5Q1|ensembl:ENSP00000443985	9541	Ensembl		P
UniProtKB	A0A2K5UEJ4	EGM_16446	involved_in	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00025571	9541	UniProt		P
UniProtKB	A0A2K5UEZ3	A0A2K5UEZ3	involved_in	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00025571	9541	UniProt		P
UniProtKB	A0A2K5UHX3	SOD3	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O09164|ensembl:ENSMUSP00000098768	9541	Ensembl		P
UniProtKB	A0A2K5UJI4	EGM_16825	involved_in	GO:0070483	detection of hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P10600|ensembl:ENSP00000238682	9541	Ensembl		P
UniProtKB	A0A2K5UJI4	EGM_16825	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P10600|ensembl:ENSP00000238682	9541	Ensembl		P
UniProtKB	A0A2K5UJS8	A0A2K5UJS8	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99MQ3|ensembl:ENSMUSP00000030536	9541	Ensembl		P
UniProtKB	A0A2K5UJS8	A0A2K5UJS8	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9BXM7|ensembl:ENSP00000364204	9541	Ensembl		P
UniProtKB	A0A2K5UJT7	HIF3A	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q0VBL6|ensembl:ENSMUSP00000104132	9541	Ensembl		P
UniProtKB	A0A2K5UJT7	HIF3A	involved_in	GO:0001666	response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00026704	9541	UniProt		P
UniProtKB	A0A2K5UJU9	HIF3A	involved_in	GO:0001666	response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00026704	9541	UniProt		P
UniProtKB	A0A2K5UJV9	HIF3A	involved_in	GO:0001666	response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00026704	9541	UniProt		P
UniProtKB	A0A2K5UJW5	HIF3A	involved_in	GO:0001666	response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00026704	9541	UniProt		P
UniProtKB	A0A2K5UKB0	A0A2K5UKB0	involved_in	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00025571	9541	UniProt		P
UniProtKB	A0A2K5UL28	EGR1	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P08046|ensembl:ENSMUSP00000069616	9541	Ensembl		P
UniProtKB	A0A2K5UL28	EGR1	involved_in	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P08046|ensembl:ENSMUSP00000069616	9541	Ensembl		P
UniProtKB	A0A2K5UM97	PTGS2	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P35354|ensembl:ENSP00000356438	9541	Ensembl		P
UniProtKB	A0A2K5UP29	LIMD1	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9UGP4|ensembl:ENSP00000273317	9541	Ensembl		P
UniProtKB	A0A2K5URS2	EGM_11432	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P30519|ensembl:ENSP00000459214	9541	Ensembl		P
UniProtKB	A0A2K5UTF7	P2RX2	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8K3P1|ensembl:ENSMUSP00000054233	9541	Ensembl		P
UniProtKB	A0A2K5UVX0	SCAP	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6GQT6|ensembl:ENSMUSP00000095953	9541	Ensembl		P
UniProtKB	A0A2K5UW32	A0A2K5UW32	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9H5I1|ensembl:ENSP00000346997	9541	Ensembl		P
UniProtKB	A0A2K5UX07	FAM162A	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q96A26|ensembl:ENSP00000419088	9541	Ensembl		P
UniProtKB	A0A2K5UX07	FAM162A	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9D6U8|ensembl:ENSMUSP00000004057	9541	Ensembl		P
UniProtKB	A0A2K5V188	A0A2K5V188	involved_in	GO:0001666	response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00026704	9541	UniProt		P
UniProtKB	A0A2K5V1B0	EGM_19577	involved_in	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00025571	9541	UniProt		P
UniProtKB	A0A2K5V1F6	PSMA2	involved_in	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00025571	9541	UniProt		P
