GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	B3MHH7	Dana\GF11143	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8MSR4|FlyBase:FBpp0086469	7217	EnsemblMetazoa		P
UniProtKB	B3MHH7	Dana\GF11143	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9GQ88|FlyBase:FBpp0086469	7217	EnsemblMetazoa		P
UniProtKB	B3MI18	Dana\GF13752	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8MRP7|FlyBase:FBpp0085816	7217	EnsemblMetazoa		P
UniProtKB	B3MNH5	Dana\GF15651	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P48602|FlyBase:FBpp0080010	7217	EnsemblMetazoa		P
UniProtKB	B3MNP2	Dana\GF15209	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P24156|FlyBase:FBpp0312093	7217	EnsemblMetazoa		P
UniProtKB	B3MPL8	Dana\GF14135	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VL32|FlyBase:FBpp0402894	7217	EnsemblMetazoa		P
UniProtKB	B3MQA9	Dana\GF20279	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Y0V3|FlyBase:FBpp0074536	7217	EnsemblMetazoa		P
UniProtKB	B3MQU2	Dana\GF21122	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9W3Q5|FlyBase:FBpp0111859	7217	EnsemblMetazoa		P
UniProtKB	B3MTI0	Dana\GF23368	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VAI1|FlyBase:FBpp0084839	7217	EnsemblMetazoa		P
UniProtKB	B3MUB8	Dana\GF20766	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VM47|FlyBase:FBpp0110277	7217	EnsemblMetazoa		P
UniProtKB	B3MWH1	Dana\GF22448	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O76863|FlyBase:FBpp0070457	7217	EnsemblMetazoa		P
UniProtKB	B3N1D5	Dana\GF21587	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VYS3|FlyBase:FBpp0073433	7217	EnsemblMetazoa		P
UniProtKB	B3N3B2	Dere\GG10233	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P48602|FlyBase:FBpp0080010	7220	EnsemblMetazoa		P
UniProtKB	B3N691	Dere\GG10459	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VM47|FlyBase:FBpp0110277	7220	EnsemblMetazoa		P
UniProtKB	B3N930	Dere\GG23976	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VL32|FlyBase:FBpp0402894	7220	EnsemblMetazoa		P
UniProtKB	B3N9X5	Dere\GG10734	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q961L4|FlyBase:FBpp0088031	7220	EnsemblMetazoa		P
UniProtKB	B3NBP8	Dere\GG14338	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P14003|FlyBase:FBpp0099504	7220	EnsemblMetazoa		P
UniProtKB	B3NBT2	Dere\GG15115	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VZS3|FlyBase:FBpp0072908	7220	EnsemblMetazoa		P
UniProtKB	B3NC06	Dere\GG14203	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VZF4|FlyBase:FBpp0073101	7220	EnsemblMetazoa		P
UniProtKB	B3NCF1	Dere\GG15370	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P02516|FlyBase:FBpp0301282	7220	EnsemblMetazoa		P
UniProtKB	B3NCS6	Dere\GG15582	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VTZ6|FlyBase:FBpp0075693	7220	EnsemblMetazoa		P
UniProtKB	B3NE34	Dere\GG16081	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7K0T0|FlyBase:FBpp0074588	7220	EnsemblMetazoa		P
UniProtKB	B3NE34	Dere\GG16081	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9U9B0|FlyBase:FBpp0074588	7220	EnsemblMetazoa		P
UniProtKB	B3NE34	Dere\GG16081	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VW83|FlyBase:FBpp0074588	7220	EnsemblMetazoa		P
UniProtKB	B3NEZ3	Dere\GG14501	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B7Z043|FlyBase:FBpp0310920	7220	EnsemblMetazoa		P
UniProtKB	B3NGK5	Dere\GG14014	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9NCC3|FlyBase:FBpp0076142	7220	EnsemblMetazoa		P
UniProtKB	B3NIR9	Dere\GG16137	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8IPU3|FlyBase:FBpp0077912	7220	EnsemblMetazoa		P
UniProtKB	B3NKB7	Dere\GG20943	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8MRP7|FlyBase:FBpp0085816	7220	EnsemblMetazoa		P
UniProtKB	B3NM89	Dere\GG21649	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P24156|FlyBase:FBpp0312093	7220	EnsemblMetazoa		P
UniProtKB	B3NMJ1	Dere\GG21797	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A1ZAV3|FlyBase:FBpp0112003	7220	EnsemblMetazoa		P
UniProtKB	B3NMJ1	Dere\GG21797	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9GU55|FlyBase:FBpp0112003	7220	EnsemblMetazoa		P
UniProtKB	B3NQB6	Dere\GG20534	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A1ZA22|FlyBase:FBpp0086469	7220	EnsemblMetazoa		P
UniProtKB	B3NQB6	Dere\GG20534	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8MPP2|FlyBase:FBpp0086469	7220	EnsemblMetazoa		P
UniProtKB	B3NQB6	Dere\GG20534	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8MSR4|FlyBase:FBpp0086469	7220	EnsemblMetazoa		P
UniProtKB	B3NQB6	Dere\GG20534	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9GQ88|FlyBase:FBpp0086469	7220	EnsemblMetazoa		P
UniProtKB	B3NQL1	Dere\GG19921	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P91927|FlyBase:FBpp0072255	7220	EnsemblMetazoa		P
UniProtKB	B3NRS9	Dere\GG22536	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q00449|FlyBase:FBpp0086914	7220	EnsemblMetazoa		P
UniProtKB	B3NT15	Dere\GG18821	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VYS3|FlyBase:FBpp0073433	7220	EnsemblMetazoa		P
UniProtKB	B3NTS0	Dere\GG17614	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9W3Q5|FlyBase:FBpp0111859	7220	EnsemblMetazoa		P
UniProtKB	B3NTS7	Dere\GG19657	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9U4L6|FlyBase:FBpp0305890	7220	EnsemblMetazoa		P
UniProtKB	B3NTV9	Dere\GG18621	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O76863|FlyBase:FBpp0070457	7220	EnsemblMetazoa		P
UniProtKB	B3NUT0	Dere\GG18071	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7KMN4|FlyBase:FBpp0074462	7220	EnsemblMetazoa		P
UniProtKB	B3NUT0	Dere\GG18071	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VWK5|FlyBase:FBpp0074462	7220	EnsemblMetazoa		P
UniProtKB	B3NVQ7	Dere\GG18043	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Y0V3|FlyBase:FBpp0074536	7220	EnsemblMetazoa		P
UniProtKB	B3NZR8	Dere\GG16809	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VHD0|FlyBase:FBpp0081538	7220	EnsemblMetazoa		P
UniProtKB	B3NZX0	Dere\GG23372	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VHV5|FlyBase:FBpp0308780	7220	EnsemblMetazoa		P
UniProtKB	B3P0Q9	Dere\GG16891	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8INF0|FlyBase:FBpp0110261	7220	EnsemblMetazoa		P
UniProtKB	B3P0X6	Dere\GG20201	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VEZ5|FlyBase:FBpp0293344	7220	EnsemblMetazoa		P
UniProtKB	B3P132	Dere\GG17008	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VEU6|FlyBase:FBpp0110263	7220	EnsemblMetazoa		P
UniProtKB	B3P133	Dere\GG17009	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VEU5|FlyBase:FBpp0082745	7220	EnsemblMetazoa		P
UniProtKB	B3P1U4	Dere\GG17399	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O15945|FlyBase:FBpp0081483	7220	EnsemblMetazoa		P
UniProtKB	B3P288	Dere\GG11233	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VN75|FlyBase:FBpp0290527	7220	EnsemblMetazoa		P
UniProtKB	B3P2A8	Dere\GG12704	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8SX21|FlyBase:FBpp0310716	7220	EnsemblMetazoa		P
UniProtKB	B3P2A8	Dere\GG12704	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8SX21|FlyBase:FBpp0310716	7220	EnsemblMetazoa		P
UniProtKB	B3P367	Dere\GG16152	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8IHE3|FlyBase:FBpp0083163	7220	EnsemblMetazoa		P
UniProtKB	B3P367	Dere\GG16152	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q95U00|FlyBase:FBpp0083163	7220	EnsemblMetazoa		P
UniProtKB	B3P367	Dere\GG16152	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VDZ7|FlyBase:FBpp0083163	7220	EnsemblMetazoa		P
UniProtKB	B3P4B6	Dere\GG18938	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VG69|FlyBase:FBpp0082063	7220	EnsemblMetazoa		P
UniProtKB	B3P4J2	Dere\GG18233	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VGM1|FlyBase:FBpp0291237	7220	EnsemblMetazoa		P
UniProtKB	B3P5E1	Dere\GG11688	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VAI1|FlyBase:FBpp0084839	7220	EnsemblMetazoa		P
UniProtKB	B3P6H8	Dere\GG11413	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8IMS8|FlyBase:FBpp0305820	7220	EnsemblMetazoa		P
UniProtKB	B3P792	Dere\GG11256	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9U9A9|FlyBase:FBpp0083931	7220	EnsemblMetazoa		P
UniProtKB	B3P792	Dere\GG11256	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VCC9|FlyBase:FBpp0083931	7220	EnsemblMetazoa		P
UniProtKB	B3P8P6	Dere\GG11097	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q24079|FlyBase:FBpp0303410	7220	EnsemblMetazoa		P
UniProtKB	B4G418	Dper\GL23405	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9U9A9|FlyBase:FBpp0083931	7234	EnsemblMetazoa		P
UniProtKB	B4G418	Dper\GL23405	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VCC9|FlyBase:FBpp0083931	7234	EnsemblMetazoa		P
UniProtKB	B4G4Y2	Dper\GL24258	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VHV5|FlyBase:FBpp0308780	7234	EnsemblMetazoa		P
UniProtKB	B4G684	Dper\GL23705	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8IHE3|FlyBase:FBpp0083163	7234	EnsemblMetazoa		P
UniProtKB	B4G684	Dper\GL23705	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q95U00|FlyBase:FBpp0083163	7234	EnsemblMetazoa		P
UniProtKB	B4G684	Dper\GL23705	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VDZ7|FlyBase:FBpp0083163	7234	EnsemblMetazoa		P
UniProtKB	B4G7L6	Dper\GL19182	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VL32|FlyBase:FBpp0402894	7234	EnsemblMetazoa		P
UniProtKB	B4GA32	Dper\GL11303	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8MRP7|FlyBase:FBpp0085816	7234	EnsemblMetazoa		P
UniProtKB	B4GAZ2	Dper\GL11465	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A1ZAV3|FlyBase:FBpp0112003	7234	EnsemblMetazoa		P
UniProtKB	B4GAZ2	Dper\GL11465	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9GU55|FlyBase:FBpp0112003	7234	EnsemblMetazoa		P
UniProtKB	B4GB35	Dper\GL10597	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q00449|FlyBase:FBpp0086914	7234	EnsemblMetazoa		P
UniProtKB	B4GF45	Dper\GL22138	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8INF0|FlyBase:FBpp0110261	7234	EnsemblMetazoa		P
UniProtKB	B4GFB9	Dper\GL22179	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VEU6|FlyBase:FBpp0110263	7234	EnsemblMetazoa		P
UniProtKB	B4GFC0	Dper\GL22181	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VEU5|FlyBase:FBpp0082745	7234	EnsemblMetazoa		P
UniProtKB	B4GG14	Dper\GL21521	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A0A0B4KG66|FlyBase:FBpp0303766	7234	EnsemblMetazoa		P
UniProtKB	B4GL30	Dper\GL12493	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O15945|FlyBase:FBpp0081483	7234	EnsemblMetazoa		P
UniProtKB	B4GML4	Dper\GL12407	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VEZ5|FlyBase:FBpp0293344	7234	EnsemblMetazoa		P
UniProtKB	B4GPN5	Dper\GL13912	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VAI1|FlyBase:FBpp0084839	7234	EnsemblMetazoa		P
UniProtKB	B4GQM0	Dper\GL14105	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VM47|FlyBase:FBpp0110277	7234	EnsemblMetazoa		P
UniProtKB	B4GQY5	Dper\GL25116	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7K0T0|FlyBase:FBpp0074588	7234	EnsemblMetazoa		P
UniProtKB	B4GQY5	Dper\GL25116	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9U9B0|FlyBase:FBpp0074588	7234	EnsemblMetazoa		P
UniProtKB	B4GQY5	Dper\GL25116	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VW83|FlyBase:FBpp0074588	7234	EnsemblMetazoa		P
UniProtKB	B4GRG9	Dper\GL25199	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VTZ6|FlyBase:FBpp0075693	7234	EnsemblMetazoa		P
UniProtKB	B4GVT9	Dper\GL14605	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9W3Q5|FlyBase:FBpp0111859	7234	EnsemblMetazoa		P
UniProtKB	B4GVU8	Dper\GL14724	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9U4L6|FlyBase:FBpp0305890	7234	EnsemblMetazoa		P
UniProtKB	B4GXE2	Dper\GL21128	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P24156|FlyBase:FBpp0312093	7234	EnsemblMetazoa		P
UniProtKB	B4GYF8	Dper\GL19913	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O76863|FlyBase:FBpp0070457	7234	EnsemblMetazoa		P
UniProtKB	B4GZ67	Dper\GL27313	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VG69|FlyBase:FBpp0082063	7234	EnsemblMetazoa		P
UniProtKB	B4H1Y9	Dper\GL17876	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9NCC3|FlyBase:FBpp0076142	7234	EnsemblMetazoa		P
UniProtKB	B4H662	Dper\GL20402	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P91927|FlyBase:FBpp0072255	7234	EnsemblMetazoa		P
UniProtKB	B4H7S8	Dper\GL12815	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8IPU3|FlyBase:FBpp0077912	7234	EnsemblMetazoa		P
UniProtKB	B4H7X4	Dper\GL12727	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VZF4|FlyBase:FBpp0073101	7234	EnsemblMetazoa		P
UniProtKB	B4H8F3	Dper\GL20078	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A1ZA22|FlyBase:FBpp0086469	7234	EnsemblMetazoa		P
UniProtKB	B4H8F3	Dper\GL20078	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8MPP2|FlyBase:FBpp0086469	7234	EnsemblMetazoa		P
UniProtKB	B4H8F3	Dper\GL20078	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8MSR4|FlyBase:FBpp0086469	7234	EnsemblMetazoa		P
UniProtKB	B4H8F3	Dper\GL20078	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9GQ88|FlyBase:FBpp0086469	7234	EnsemblMetazoa		P
UniProtKB	B4H8J8	Dper\GL20107	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q961L4|FlyBase:FBpp0088031	7234	EnsemblMetazoa		P
UniProtKB	B4H8W3	Dper\GL24783	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P48602|FlyBase:FBpp0080010	7234	EnsemblMetazoa		P
UniProtKB	B4H9J6	Dper\GL10333	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P14003|FlyBase:FBpp0099504	7234	EnsemblMetazoa		P
UniProtKB	B4HA71	Dper\GL18435	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B7Z043|FlyBase:FBpp0310920	7234	EnsemblMetazoa		P
UniProtKB	B4HAP5	Dper\GL27105	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Y0V3|FlyBase:FBpp0074536	7234	EnsemblMetazoa		P
UniProtKB	B4HE17	Dsec\GM24200	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8INF0|FlyBase:FBpp0110261	7238	EnsemblMetazoa		P
UniProtKB	B4HG36	Dsec\GM25353	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VTZ6|FlyBase:FBpp0075693	7238	EnsemblMetazoa		P
UniProtKB	B4HGI2	Dsec\GM26560	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9U9A9|FlyBase:FBpp0083931	7238	EnsemblMetazoa		P
UniProtKB	B4HGI2	Dsec\GM26560	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VCC9|FlyBase:FBpp0083931	7238	EnsemblMetazoa		P
UniProtKB	B4HGX6	Dsec\GM24034	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VG69|FlyBase:FBpp0082063	7238	EnsemblMetazoa		P
UniProtKB	B4HI12	Dsec\GM23953	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VGM1|FlyBase:FBpp0291237	7238	EnsemblMetazoa		P
UniProtKB	B4HK14	Dsec\GM25080	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P14003|FlyBase:FBpp0099504	7238	EnsemblMetazoa		P
UniProtKB	B4HKD1	Dsec\GM23808	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VHD0|FlyBase:FBpp0081538	7238	EnsemblMetazoa		P
UniProtKB	B4HKI7	Dsec\GM26289	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O15945|FlyBase:FBpp0081483	7238	EnsemblMetazoa		P
UniProtKB	B4HKP3	Dsec\GM25142	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P02516|FlyBase:FBpp0301282	7238	EnsemblMetazoa		P
UniProtKB	B4HL95	Dsec\GM24848	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9NCC3|FlyBase:FBpp0076142	7238	EnsemblMetazoa		P
UniProtKB	B4HLE6	Dsec\GM25737	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9VEZ5|FlyBase:FBpp0293344	7238	EnsemblMetazoa		P
UniProtKB	B4HM72	Dsec\GM26391	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q24079|FlyBase:FBpp0303410	7238	EnsemblMetazoa		P
UniProtKB	B4HMW5	Dsec\GM21799	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A1ZAV3|FlyBase:FBpp0112003	7238	EnsemblMetazoa		P
UniProtKB	B4HMW5	Dsec\GM21799	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9GU55|FlyBase:FBpp0112003	7238	EnsemblMetazoa		P
UniProtKB	B4HP20	Dsec\GM19873	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8MRP7|FlyBase:FBpp0085816	7238	EnsemblMetazoa		P
UniProtKB	B4HPY9	Dsec\GM20322	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q00449|FlyBase:FBpp0086914	7238	EnsemblMetazoa		P
UniProtKB	B4HR32	Dsec\GM20780	involved_in	GO:0001666	response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q961L4|FlyBase:FBpp0088031	7238	EnsemblMetazoa		P
UniProtKB	B4HS55	Dsec\GM21624	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A1ZA22|FlyBase:FBpp0086469	7238	EnsemblMetazoa		P
UniProtKB	B4HS55	Dsec\GM21624	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8MPP2|FlyBase:FBpp0086469	7238	EnsemblMetazoa		P
